"","gene_id","WTn_1_WTn_2_WTn_3_0","WTn_1_WTn_2_WTn_3_1","WTn_1_WTn_2_WTn_3_2","WT6h_1_WT6h_2_WT6h_3_0","WT6h_1_WT6h_2_WT6h_3_1","WT6h_1_WT6h_2_WT6h_3_2","KOn_1_KOn_2_KOn_3_0","KOn_1_KOn_2_KOn_3_1","KOn_1_KOn_2_KOn_3_2","KO6h_1_KO6h_2_KO6h_3_0","KO6h_1_KO6h_2_KO6h_3_1","KO6h_1_KO6h_2_KO6h_3_2","gene_short_name"
"11852","XLOC_011852",0,0,0,0,0,0,0,0,0,0,0,0,"9430021M05Rik"
"11853","XLOC_011853",19.4575,20.0049,18.7741,24.3806,24.2551,28.1707,15.7179,15.6593,15.4133,19.7436,18.7968,19.4014,"Srsf6"
"11854","XLOC_011854",0,0,0,0,0,0,0,0,0,0,0,0,"L3mbtl1"
"11855","XLOC_011855",0,0,0,0,0,0,0,0,0,0,0,0,"Sgk2"
"11856","XLOC_011856",13.0798,15.3094,13.7243,11.5945,10.5193,13.5886,16.2997,17.8633,16.726,13.2099,12.4612,12.397,"Ift52"
"11857","XLOC_011857",0.135708,0.106487,0.18128,0.0326588,0,0.04952,0.0501245,0.269003,0.12515,0.016603,0.0338765,0.017592,"Mybl2"
"11858","XLOC_011858",2.03378,0.839548,1.52087,0.151763,0.283235,0.138153,1.1758,1.06472,1.26098,0.0993505,0.0676864,0.0784042,"Tox2"
"11859","XLOC_011859",0.43858,0.22966,0.145721,0.136213,0,0,0.188519,0.222084,0.230126,0.081602,0.0279906,0.0282717,"Gdap1l1"
"11860","XLOC_011860",4.04491e-06,0.0423703,0.184227,4.56533e-07,2.01086e-08,0.0372261,1.42985e-17,0.323406,0.303931,0.0567718,0.230357,0.000315076,"Fitm2"
"11861","XLOC_011861",0,0,0,0,0,0,0,0,0,0,0,0,"2310001K24Rik"
"11862","XLOC_011862",0,0,0,0,0,0,0,0,0,0,0,0,"R3hdml"
"11863","XLOC_011863",0,0,0,0,0,0,0,0,0,0,0,0,"Hnf4a"
"11864","XLOC_011864",7.45867,7.05274,7.25392,9.91519,9.84765,9.55838,5.33223,6.99025,5.16551,10.5096,10.5159,10.3342,"Ttpal"
"11865","XLOC_011865",1.26013,1.84029,1.82877,1.54014,1.73234,1.63424,1.87679,1.50978,1.36477,1.57388,1.50101,1.98287,"0610039K10Rik"
"11866","XLOC_011866",12.454,12.1247,12.5657,9.50689,8.50196,7.07237,15.4487,14.0161,12.8425,9.71089,7.11238,7.38222,"Pkig"
"11867","XLOC_011867",0.0285973,0.0327227,0.0246133,0,0,0,0.0228125,0.021419,0,0,0,0,"Wisp2"
"11868","XLOC_011868",0,0,0,0,0,0,0,0,0,0,0,0,"Kcnk15"
"11869","XLOC_011869",80.51,84.8542,82.3863,116.066,109.744,113.55,77.3531,77.337,75.1215,105.699,106.178,105.487,"Ywhab"
"11870","XLOC_011870",0,0.0409169,0.0156218,0.0287788,0,0,0.0436229,0.0140918,0,0.0577097,0,0,"Pabpc1l"
"11871","XLOC_011871",23.4641,25.6513,24.9648,45.9313,45.8928,44.5612,25.7716,27.5116,24.5524,61.3671,59.1685,59.8689,"Stk4"
"11872","XLOC_011872",0,0,0,0,0,0,0,0,0,0,0,0,"Svs3a"
"11873","XLOC_011873",0,0,0,0,0,0,0,0,0,0,0,0,"Svs6"
"11874","XLOC_011874",0,0,0,0,0,0,0,0,0,0,0,0,"Svs5"
"11875","XLOC_011875",0,0,0,0,0,0,0,0,0,0,0,0,"Rbpjl"
"11876","XLOC_011876",8.6925,8.54128,9.97174,9.95718,8.75404,8.06966,9.78407,10.0797,7.67699,8.84649,11.6724,9.73716,"Sys1"
"11877","XLOC_011877",3.05898,2.59803,2.47467,0.557418,0.52026,0.947411,3.33178,3.16726,2.38021,0.91436,1.14762,0.851668,"Dbndd2"
"11878","XLOC_011878",26.8056,26.6636,27.6362,23.4149,26.0285,27.4963,27.0463,28.8429,30.6805,26.1964,26.3467,26.8997,"Pigt"
"11879","XLOC_011879",0,0,0,0,0,0,0,0,0,0,0,0,"Wfdc2"
"11880","XLOC_011880",0,0,0,0,0,0,0,0,0,0,0,0,"Wfdc6b"
"11881","XLOC_011881",0,0,0,0,0,0,0,0,0,0,0,0,"Wfdc10"
"11882","XLOC_011882",0,0,0,0,0,0,0,0,0,0,0,0,"Wfdc13"
"11883","XLOC_011883",0,0,0,0,0,0,0,0,0,0,0,0,"Spint4"
"11884","XLOC_011884",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14316"
"11885","XLOC_011885",6.56901,7.21277,7.31592,11.9892,10.1422,10.47,7.35692,7.71797,7.91859,10.6638,9.40973,9.65901,"Dnttip1"
"11886","XLOC_011886",0.471301,0.469034,0.559427,0.298452,0.537463,0.684347,3.69126,4.79466,4.76982,1.97924,2.14998,1.35025,"Ube2c"
"11887","XLOC_011887",2.78985,2.55242,3.03156,0.518686,0.377093,0.420475,3.8357,3.59318,3.63847,0.463895,0.455705,0.431719,"Snx21"
"11888","XLOC_011888",2.00514,1.61722,1.81018,1.54087,1.3418,1.14845,1.96025,2.01114,1.41441,0.895406,1.09241,0.982017,"Zswim3"
"11889","XLOC_011889",3.17316,2.49596,2.42573,2.26134,2.13242,1.97277,2.04274,2.04676,2.27119,1.72423,2.0401,1.44407,"Zswim1"
"11890","XLOC_011890",217.805,212.713,212.043,202.2,201.897,212.065,242.512,242.185,270.65,256.199,249.733,248.932,"Ctsa"
"11891","XLOC_011891",8.67482,8.3351,8.46533,12.0795,12.1526,11.8318,7.43681,7.88516,8.39543,11.0975,10.7543,11.512,"Pcif1"
"11892","XLOC_011892",1.36599,2.36706,3.7489,0.915454,1.18102,0.867275,0.641706,1.43398,0.895917,0.693855,0.454927,0.440222,"Mmp9"
"11893","XLOC_011893",0.0385231,0,0.0167136,0.0107842,0.0479983,0.0525905,0.00522515,0.00484507,0.0260737,0.0218098,0.0110466,0.0342843,"Slc12a5"
"11894","XLOC_011894",7.21104,12.2882,9.32991,1937.13,1992.89,2088.34,6.15016,9.20514,9.83497,1993.83,2041.28,2001,"Cd40"
"11895","XLOC_011895",0,0,0,0,0,0,0,0,0,0,0,0,"Slc2a10"
"11896","XLOC_011896",0,0.0200577,0,0,0,0,0,0,0,0,0,0,"Eya2"
"11897","XLOC_011897",25.1459,23.5976,25.2876,32.5657,32.8595,34.5017,25.6643,23.0779,22.0525,32.8414,32.2437,31.3858,"Ncoa3"
"11898","XLOC_011898",0,0,0,0,0,0,0,0,0,0,0,0,"Gm11468"
"11899","XLOC_011899",3.05268,2.81233,2.34197,0,0,0,2.129,2.02545,2.24634,0,0,0,"5031425F14Rik"
"11900","XLOC_011900",0.325218,0.286794,0.255779,0.429814,0.455671,0.368323,0.227598,0.193363,0.309312,0.26281,0.371983,0.276639,"Trp53rk"
"11901","XLOC_011901",11.0335,9.62427,10.7518,6.92537,6.63129,6.78075,10.3114,9.32797,9.3328,5.79064,5.6594,5.69695,"Arfgef2"
"11902","XLOC_011902",12.3834,14.9479,15.0221,13.021,12.7667,11.718,10.8393,13.4981,12.2292,10.8776,9.3139,9.79356,"Cse1l"
"11903","XLOC_011903",4.58185,4.17145,4.08301,3.67597,4.24278,4.33884,3.43186,3.6007,3.54648,2.87612,2.57674,2.77888,"Ddx27"
"11904","XLOC_011904",6.36719,8.22557,7.83901,19.6472,20.6968,16.7692,9.00029,10.8908,12.2734,15.3182,14.282,14.3721,"1500012F01Rik"
"11905","XLOC_011905",0,0,0,0,0,0,0,0,0,0,0,0,"Snord12"
"11906","XLOC_011906",7.25996,7.54692,7.10956,21.907,21.6724,24.1706,6.38615,6.75729,6.06628,21.5898,22.4348,23.6811,"Slc9a8"
"11907","XLOC_011907",19.5828,28.5706,24.0619,182.267,180.616,172.741,26.1235,32.4578,33.4159,179.937,174.58,173.68,"Rnf114"
"11908","XLOC_011908",0,0,0,0,0,0,0,0,0,0,0,0,"Snai1"
"11909","XLOC_011909",27.5108,34.6544,25.9481,292.546,287.572,156.292,27.208,31.3966,38.7937,228.586,201.069,145.971,"Cebpb"
"11910","XLOC_011910",0.0518872,0.0294749,0.0223728,0.115917,0.177147,0.0847287,0.0418244,0.038923,0.0241295,0.0803625,0.288324,0.263928,"A530013C23Rik"
"11911","XLOC_011911",38.8131,37.0523,31.1208,44.7286,43.1042,40.5467,40.719,37.9252,37.6253,47.2591,44.4964,43.1479,"Ptpn1"
"11912","XLOC_011912",0,0,0,0,0,0,0.0230973,0,0.0139973,0,0,0,"Pard6b"
"11913","XLOC_011913",2.37159,2.81604,2.57248,2.38909,3.56767,2.0246,3.23136,2.96402,3.07781,2.332,2.65795,3.14076,"Mocs3"
"11914","XLOC_011914",0,0,0,0,0,0,0,0,0,0,0,0,"Mir3110"
"11915","XLOC_011915",0,0,0,0,0,0,0,0,0,0,0,0,"Mir1935"
"11916","XLOC_011916",0,0,0,0,0,0,0,0,0,0,0,0,"1700017J07Rik"
"11917","XLOC_011917",0,0,0,0,0,0,0,0,0,0,0,0,"Tshz2"
"11918","XLOC_011918",0,0.0457475,0,0,0,0,0,0,0,0,0,0,"1700040N02Rik"
"11919","XLOC_011919",5.19517,5.84899,5.5245,8.25305,6.96358,5.91191,5.66252,6.6482,4.42522,7.83273,7.2921,4.89582,"Pfdn4"
"11920","XLOC_011920",0,0,0,0,0,0,0,0,0,0,0,0,"Dok5"
"11921","XLOC_011921",0,0,0,0,0,0,0,0,0,0,0,0,"Mc3r"
"11922","XLOC_011922",4.14069,3.92156,3.68044,0.832704,0.90728,0.720021,5.0282,4.01054,4.1098,0.832334,1.24438,0.791198,"2010011I20Rik"
"11923","XLOC_011923",9.53412,9.57002,8.40991,11.5914,9.61394,9.82194,9.39576,9.08069,8.03192,8.2643,8.1687,8.58234,"Cstf1"
"11924","XLOC_011924",0.135285,0.213585,0.0684694,0.0951537,0.0503935,0.211716,0.200142,0.345205,0.267563,0.334555,0.172618,0.124374,"Cass4"
"11925","XLOC_011925",35.2476,35.5508,34.8381,42.6147,40.9835,47.4062,38.9106,40.0639,40.8809,43.3121,45.133,44.843,"2410001C21Rik"
"11926","XLOC_011926",0.213943,0.358584,0.274896,0.285803,0.625075,0.160239,0.588997,0.238613,0.0899488,0.146354,0.149396,0,"1700029J11Rik"
"11927","XLOC_011927",0,0.0197354,0,0,0,0,0,0,0,0,0,0,"Tfap2c"
"11928","XLOC_011928",0,0,0,0,0,0,0,0,0,0,0,0,"Spo11"
"11929","XLOC_011929",10.9173,10.0277,10.0703,15.6463,15.6794,16.1404,8.85762,9.13238,10.079,15.0996,12.2261,13.1,"Rae1"
"11930","XLOC_011930",3.83085,3.35892,3.874,1.42921,1.19013,1.35475,4.51931,3.35181,3.66615,0.656226,0.825132,1.18786,"Rbm38"
"11931","XLOC_011931",0,0,0,0,0,0,0,0,0,0,0,0,"1300015D01Rik"
"11932","XLOC_011932",0,0,0,0,0,0,0,0,0,0,0,0,"Pck1"
"11933","XLOC_011933",0,0,0,0,0,0,0,0,0,0,0,0,"1700021F07Rik"
"11934","XLOC_011934",14.5317,16.728,16.6928,84.1902,85.3286,86.7014,16.4084,16.311,18.6378,87.6618,80.3028,80.1489,"Rab22a"
"11935","XLOC_011935",0,0,0,0,0,0,0,0,0,0,0,0,"1700010B08Rik"
"11936","XLOC_011936",11.8816,11.6714,11.4818,16.8406,18.0267,18.438,12.6634,13.0466,12.6215,19.7144,18.937,20.3542,"Vapb"
"11937","XLOC_011937",11.8378,16.8505,14.0049,27.2927,25.469,28.4641,13.0251,13.2589,16.0848,29.8263,26.6554,30.6291,"Stx16"
"11938","XLOC_011938",13.8301,13.7393,13.2507,18.4934,19.5652,19.6937,12.0521,11.5349,12.8608,18.0513,18.2702,18.1335,"Npepl1"
"11939","XLOC_011939",233.462,226.232,229.555,282.259,269.416,257.334,258.2,286.922,292.511,346.991,340.814,328.368,"Gnas"
"11940","XLOC_011940",5.35766,5.76478,5.92814,4.5208,5.28955,4.71717,4.99299,5.70267,5.51085,4.17703,4.32107,4.02387,"Th1l"
"11941","XLOC_011941",0.232376,0.0374558,0.200409,0,0.160421,0.147765,0.157916,0.175155,0.0907167,0.050527,0,0.106462,"Tubb1"
"11942","XLOC_011942",0,0,0,0,0,0,0,0,0,0,0,0,"Zfp831"
"11943","XLOC_011943",0,0,0,0,0,0,0,0,0,0,0,0,"Edn3"
"11944","XLOC_011944",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14288"
"11945","XLOC_011945",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14431,Gm8898"
"11946","XLOC_011946",1.68266,1.62025,1.83194,0.261087,0.191042,0.301972,1.74073,1.55252,1.25555,0.241597,0.168847,0.189411,"Gm14306,Gm14436"
"11947","XLOC_011947",0,0,0,0,0,0,0,0,0,0,0,0,"Gm4724"
"11948","XLOC_011948",0,0,0,0,0,0,0,0,0,0,0,0,"0610010B08Rik"
"11949","XLOC_011949",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14391,Gm6710"
"11950","XLOC_011950",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14308"
"11951","XLOC_011951",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14405"
"11952","XLOC_011952",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14435"
"11953","XLOC_011953",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14431,Gm8898"
"11954","XLOC_011954",0.615394,0.530782,0.841535,0.0766326,0.115047,0.28024,0.740625,0.679234,0.415048,0.157986,0.0824036,0.221698,"100043387"
"11955","XLOC_011955",7.51641,12.7411,13.3369,7.00328,5.6377,4.89781,12.9795,11.0643,14.2244,7.92788,5.60865,5.53748,"Gm14295"
"11956","XLOC_011956",1.91267,1.93807,1.79604,0.282989,0.280408,0.448966,1.59765,1.53367,1.21521,0.257722,0.297319,0.309906,"Gm14420"
"11957","XLOC_011957",0.458185,0.719709,0.768432,0,0.0539595,0,0.818174,0.635402,0.841016,0.0724381,0.0759508,0.042195,"Gm14403"
"11958","XLOC_011958",0.239887,0.334967,0.268739,0.0447039,0.0157481,0.0608797,0.327872,0.35596,0.281796,0.0158758,0.033257,0.0184987,"Gm14322"
"11959","XLOC_011959",0.126535,0.280923,0.273305,0.0591337,0,0,0.193501,0.172649,0.17893,0,0,0.0787165,"Gm14327"
"11960","XLOC_011960",3.98433,6.20417,4.90934,1.5589,1.43355,0.875535,4.75321,4.89641,5.8138,1.85803,1.85811,2.09524,"Etohi1"
"11961","XLOC_011961",0,0,0,0,0,0,0,0,0,0,0,0,"Phactr3"
"11962","XLOC_011962",2.1231,2.17259,2.45827,0.718286,0.703341,0.76456,2.93151,2.06338,1.94269,0.49851,0.603814,0.651825,"9030418K01Rik"
"11963","XLOC_011963",0,0,0,0,0,0,0,0,0,0,0,0,"Cdh26"
"11964","XLOC_011964",0,0,0,0,0,0,0,0,0,0,0,0,"4930591A17Rik"
"11965","XLOC_011965",0,0,0,0,0,0,0.00501182,0.00954849,0.0162869,0,0,0,"Cdh4"
"11966","XLOC_011966",0.752353,0.668174,0.652604,0.504541,0.708767,0.476246,1.01226,0.904314,0.791047,0.940468,0.914659,0.785145,"4921531C22Rik"
"11967","XLOC_011967",6.4023,5.97755,6.19155,4.9393,4.90137,5.68962,6.4782,6.39203,6.94004,4.4098,4.74421,5.59962,"Lsm14b"
"11968","XLOC_011968",0.892789,0.782795,1.09437,0.802858,0.736183,0.858217,0.996043,0.95038,1.27331,1.00452,1.12239,0.946766,"Ss18l1"
"11969","XLOC_011969",3.50017,3.14369,2.68101,3.20408,3.55153,3.24322,3.2291,3.46964,3.16318,1.8158,3.24357,2.3797,"Gtpbp5"
"11970","XLOC_011970",7.82912,7.08397,7.86334,2.94295,2.66304,3.2107,8.05956,7.96778,8.71043,2.79324,2.77244,2.86482,"Osbpl2"
"11971","XLOC_011971",17.7924,17.2035,17.3113,39.4644,37.5687,36.2184,16.4265,17.0985,15.7834,33.3497,32.5005,34.0027,"Adrm1"
"11972","XLOC_011972",423.692,400.595,376.963,452.026,485.324,436.981,404.94,429.196,323.995,460.561,482.703,473.816,"Rps21"
"11973","XLOC_011973",0,0,0,0,0,0,0,0,0,0,0,0,"Mir3091"
"11974","XLOC_011974",0,0,0,0,0,0,0,0,0,0,0,0,"Gm14318"
"11975","XLOC_011975",0,0,0,0,0,0,0,0,0,0,0,0,"Gm6307"
"11976","XLOC_011976",0,0,0,0,0,0,0,0,0,0,0,0,"Mir1a-1"
"11977","XLOC_011977",0,0,0,0,0,0,0,0,0,0,0,0,"Mir133a-2"
"11978","XLOC_011978",0.0354911,0.0201743,0.0605719,0.203866,0.194354,0.20365,0,0,0.0161939,0.0883243,0.15319,0.157254,"Slco4a1"
"11979","XLOC_011979",0,0,0,0,0,0,0,0,0,0,0,0,"Ntsr1"
"11980","XLOC_011980",2.31786,2.79094,2.11612,6.86486,6.18254,6.85159,1.74778,2.0815,1.82549,5.98309,4.57644,4.24404,"1600027N09Rik"
"11981","XLOC_011981",11.609,18.1803,14.0236,106.519,109.228,104.282,13.4339,16.431,15.0305,108.927,104.606,102.881,"Ogfr"
"11982","XLOC_011982",0,0.0356884,0.0370271,0.209021,0.0903168,0.04883,0.0339951,0.0313907,0.0769563,0.11545,0.100288,0.155069,"Col9a3"
"11983","XLOC_011983",15.8324,14.8133,14.87,17.8545,18.1886,19.287,16.5169,16.143,14.4888,18.9497,16.6712,19.277,"2310003C23Rik"
"11984","XLOC_011984",1.19052,0.91572,1.20857,0.406621,0.227143,0.172951,1.14414,1.28748,1.05543,0.207238,0.60891,0.227707,"Slc17a9"
"11985","XLOC_011985",0,0,0,0,0,0,0,0,0,0,0,0,"Mir124a-3"
"11986","XLOC_011986",0,0,0,0,0,0,0,0,0,0,0,0,"Birc7"
"11987","XLOC_011987",8.2645,6.8857,7.64335,9.59888,9.81312,10.5649,8.30028,7.81131,6.89867,8.83927,9.54584,9.37492,"Arfgap1,Col20a1"
"11988","XLOC_011988",24.4783,26.6294,27.42,40.2349,35.9976,36.7104,22.6749,28.8135,26.904,54.5195,59.5024,46.8348,"Ppdpf"
"11989","XLOC_011989",0,0,0,0,0,0,0,0,0,0,0,0,"BC051628"
"11990","XLOC_011990",1.55451,1.1773,1.21498,1.25177,1.21829,1.46533,0.791364,1.00083,1.19893,1.56351,1.51272,1.60881,"Rtel1"
"11991","XLOC_011991",4.58871,4.84794,3.60477,3.52747,3.31076,3.58391,3.82404,4.031,3.57955,3.81529,3.22567,2.77078,"Lime1,Zgpat"
"11992","XLOC_011992",0.186107,0.366002,0.291937,0.244693,0.471552,0.412426,0.363459,0.276424,0.325827,0.35652,0.105233,0.338915,"Slc2a4rg-ps"
"11993","XLOC_011993",0,0,0.0285747,0,0,0,0.0542316,0,0,0,0,0,"Abhd16b"
"11994","XLOC_011994",17.3292,15.631,16.4498,7.83824,8.24453,10.5532,17.2256,16.326,15.3046,6.82535,8.22756,7.78328,"Tpd52l2"
"11995","XLOC_011995",31.1808,27.7589,28.5772,25.206,25.8719,23.4044,29.7292,27.0745,25.3769,24.2902,24.8685,24.2211,"Dnajc5"
"11996","XLOC_011996",0.487019,0.734725,0.419816,0.41619,0.397955,0.444832,0.567236,0.421658,0.522204,0.366295,0.596711,0.573122,"Uckl1"
"11997","XLOC_011997",0.313608,0.213146,0.270985,0.244396,0.145643,0.18938,0.152739,0.282148,0.147654,0.0781295,0.14911,0.161123,"Gm16119"
"11998","XLOC_011998",11.2497,9.31777,10.1785,7.77499,7.03713,7.70894,11.254,10.9444,10.5753,7.04861,6.69844,6.87923,"Prpf6"
"11999","XLOC_011999",0.590802,0.592224,0.453285,0.0494472,0,0.346264,0.391356,0.457123,0.354472,0.149997,0.205019,0.104967,"Tcea2"
"12000","XLOC_012000",0.0934524,0.0529331,0.0199421,0,0,0,0.018393,0,0,0,0.0344836,0,"Oprl1"
"12001","XLOC_012001",0,0.0164536,0,0,0,0,0,0,0,0,0,0,"Myt1"
"12002","XLOC_012002",11.0182,9.78317,9.44177,1.64591,1.66125,1.41641,12.8333,10.8012,10.7356,2.07092,1.51925,1.52522,"Pcmtd2"
"12003","XLOC_012003",4.90324,5.39809,5.55378,2.74628,3.15842,3.28688,5.50491,4.60756,4.80372,1.9109,2.31776,2.45826,"Polr3k"
"12004","XLOC_012004",0.0321087,0,0,0,0,0,0,0,0,0,0,0,"Gm14496"
"12005","XLOC_012005",1.79908,2.45703,2.76407,1.52085,1.69481,1.48506,2.212,2.84465,2.38293,0.748862,1.23431,1.39031,"Rpp38"
"12006","XLOC_012006",0,0,0,0,0,0,0,0,0,0,0,0,"Olah"
"12007","XLOC_012007",0.0876512,0.0974016,0.151757,0.195406,0,0,0.411837,0.31901,0.57577,0,0.425578,0.116641,"Meig1"
"12008","XLOC_012008",0.892783,1.16054,1.0699,0.780988,0.727573,0.518527,0.902837,1.08917,0.892627,0.69828,0.497991,0.637989,"Suv39h2"
"12009","XLOC_012009",10.2455,12.4157,12.4196,6.94847,8.59715,8.69003,11.193,11.501,11.195,6.01773,6.00417,6.96854,"Hspa14"
"12010","XLOC_012010",0,0,0,0,0,0,0,0,0,0,0,0,"1700080N15Rik"
"12011","XLOC_012011",8.9591,9.53129,8.9549,10.6657,10.1046,9.73575,9.8725,9.5589,8.39491,10.0493,9.55854,10.0344,"Prpf18"
"12012","XLOC_012012",0.332639,0.780639,0.550666,1.00892,0.791887,0.816269,0.57357,1.14187,0.74589,1.56433,1.35044,1.3438,"Mcm10"
"12013","XLOC_012013",4.86872,5.02416,4.16583,19.846,18.2977,17.8205,4.12141,4.23747,4.44873,20.0401,18.0799,17.2361,"Optn"
"12014","XLOC_012014",16.5734,15.6293,17.5586,4.13298,3.93143,3.633,17.2779,14.4808,15.7126,3.56363,3.58226,3.31534,"Camk1d"
"12015","XLOC_012015",17.0511,17.7341,16.5264,15.6594,15.476,17.3581,18.947,18.5165,18.2977,15.4533,16.6726,15.4894,"Cdc123"
"12016","XLOC_012016",2.42061,1.87418,2.54586,2.0701,2.23826,2.1805,1.80258,1.62588,1.78557,2.03192,1.35599,1.86056,"Sec61a2"
"12017","XLOC_012017",0.042569,0.0479022,0.0363798,0.0199441,0,0.0219731,0.0557953,0.0424729,0.0361808,0,0,0.022444,"Dhtkd1"
"12018","XLOC_012018",0,0,0,0,0,0,0.0245149,0.0232471,0,0,0,0,"5430407P10Rik"
"12019","XLOC_012019",0.407191,0.163329,0.197829,0,0.0440244,0,0.434686,0.262897,0.366887,0,0.0852136,0,"Echdc3"
"12020","XLOC_012020",20.8812,24.2815,25.2439,29.2395,26.7174,24.3524,19.8449,21.1123,19.2511,30.0436,26.9302,25.1387,"Celf2"
"12021","XLOC_012021",0,0,0,0,0.0151085,0.0188488,0,0,0,0,0.0154044,0,"5031426D15Rik"
"12022","XLOC_012022",0,0.0336111,0,0.06687,0,0.0711624,0.0119238,0.0112434,0,0.045696,0.115914,0.072898,"Gata3"
"12023","XLOC_012023",0,0,0,0,0,0,0,0,0,0,0,0,"9230102O04Rik"
"12024","XLOC_012024",1.64856,1.71141,1.80813,0.918281,0.913122,0.930915,1.7755,1.32361,1.54467,0.694368,0.660579,0.802077,"Taf3"
"12025","XLOC_012025",70.1873,78.0927,75.9261,73.0558,78.7595,70.5097,86.3316,96.3036,94.891,79.0376,84.8705,77.1546,"Atp5c1"
"12026","XLOC_012026",0,0,0,0,0,0,0,0,0,0,0,0,"Itih2"
"12027","XLOC_012027",0.0543231,0,0.0463735,0,0.236112,0,0,0.158721,0.0473211,0.0735831,0.0748635,0.162192,"8030442B05Rik"
"12028","XLOC_012028",7.05773,8.39823,7.8398,105.132,91.6591,94.3196,5.63358,6.73986,6.19201,100.836,93.9711,95.8329,"Pfkfb3"
"12029","XLOC_012029",12.5692,13.2865,14.6461,27.264,27.7957,29.7262,14.8123,14.6641,16.0857,23.6095,25.0693,25.3867,"Rbm17"
"12030","XLOC_012030",11.7109,11.4703,11.77,16.9919,17.2972,17.1995,12.5591,12.9887,11.5208,18.4894,19.4464,19.6564,"Fbxo18"
"12031","XLOC_012031",0.260554,0.281205,0.479919,0.0229534,0.0246991,0.0275801,0.321417,0.299286,0.296624,0.0598217,0.0872551,0.0268018,"Itga8"
"12032","XLOC_012032",9.95966,15.26,13.4636,28.3001,31.2351,43.4234,14.8241,11.5126,17.0168,30.7751,30.8205,23.6259,"Fam188a"
"12033","XLOC_012033",0,0.0226998,0.0347833,0,0,0,0.0484004,0.0296872,0.016551,0.0281361,0.116974,0.0323024,"C1ql3"
"12034","XLOC_012034",53.9682,53.0756,54.061,50.4369,44.3932,39.8096,59.9965,58.7147,61.5655,56.1496,56.2491,49.8151,"Rsu1"
"12035","XLOC_012035",0,0.0123603,0.00466319,0.0198943,0.0218314,0.03297,0.00422092,0.00402232,0,0.0625617,0.0295114,0.0647365,"Cubn"
"12036","XLOC_012036",1.56912,1.57632,1.6359,2.58744,2.29532,2.7258,1.49901,1.56868,1.8809,2.80265,2.94276,2.91099,"Trdmt1"
"12037","XLOC_012037",0,0.0219439,0.0502612,0,0.0991866,0.0279359,0.0603771,0.058028,0.0283486,0,0.025195,0.0271588,"St8sia6"
"12038","XLOC_012038",2.04161,2.16168,1.5383,1.63194,1.46331,1.82991,2.39259,1.83055,2.9033,1.98302,1.56253,1.39298,"Ptpla"
"12039","XLOC_012039",0.450219,0.593765,0.523267,0.104267,0.234597,0.361114,0.539323,0.386715,0.50837,0.433927,0,0.122553,"4921530L18Rik"
"12040","XLOC_012040",2.07427,1.53406,2.48538,1.41792,1.48914,1.24933,2.22488,2.05247,1.83541,0.916729,1.1139,1.05274,"Nsun6"
"12041","XLOC_012041",0,0,0,0,0,0,0,0,0,0,0,0,"4930515L03Rik"
"12042","XLOC_012042",0,0,0,0,0,0,0,0,0,0,0,0,"Nebl"
"12043","XLOC_012043",0,0,0,0,0,0,0,0,0,0,0,0,"H2afb1"
"12044","XLOC_012044",0,0,0,0.0197395,0,0,0.0103564,0,0.0128895,0,0,0,"A930004D18Rik"
"12045","XLOC_012045",0,0.012457,0.00952446,0,0,0,0.0088555,0,0,0,0,0,"2810030E01Rik"
"12046","XLOC_012046",4.87513,4.06686,4.45621,7.87321,8.62893,8.44901,4.68273,4.54841,5.07966,10.8765,10.5606,10.9083,"Dnajc1"
"12047","XLOC_012047",1.51284,0.623577,1.54019,0.837584,2.00035,2.59616,1.28565,0.617893,0.308542,1.41187,2.02067,2.54754,"Mllt10"
"12048","XLOC_012048",32.1993,33.8825,34.041,18.1487,16.3281,18.6835,35.6378,32.7371,37.6184,20.6094,19.8006,20.2661,"Pip4k2a"
"12049","XLOC_012049",0,0,0,0,0,0,0,0,0,0,0,0,"4921504E06Rik"
"12050","XLOC_012050",0.48093,0.566463,0.536696,0.345446,0.58858,0.699822,0.426806,0.378434,0.326058,0.666996,0.465849,0.751195,"Gm3230"
"12051","XLOC_012051",2.08641,0.706597,2.26925,4.08238e-06,3.23913,4.25452,0.707823,0,0.91006,2.95016,11.5327,2.78485,NA
"12052","XLOC_012052",3.35491,3.08064,2.85847,2.72971,3.36156,2.9248,3.10941,3.08806,2.81239,3.20117,3.20313,3.49024,"Arhgap21"
"12053","XLOC_012053",0,0.0440085,0.0340237,0.0444652,0,0,0.0299994,0.088593,0.111689,0.0456775,0.0934656,0.144942,"Enkur"
"12054","XLOC_012054",44.0042,53.2689,52.5743,180.744,172.735,162.909,47.8644,46.6879,54.4558,187.232,172.564,169.838,"Abi1"
"12055","XLOC_012055",0.136058,0.0914311,0.185435,0.385346,0.298936,0.396876,0.146866,0.434735,0.367899,0.552901,0.578999,0.577741,"Mastl"
